342.745972	603.233276	0.481501
343.650391	602.662231	0.483001
344.553955	602.091980	0.484501
345.456665	601.522644	0.486001
346.358521	600.954163	0.487501
347.259521	600.386475	0.489001
348.159668	599.819763	0.490501
349.058990	599.253845	0.492001
349.957458	598.688843	0.493501
350.855072	598.124634	0.495001
351.751831	597.561279	0.496501
352.647736	596.998779	0.498001
353.542816	596.437134	0.499501
354.437073	595.876343	0.501001
355.330475	595.316406	0.502501
356.223022	594.757324	0.504001
357.114746	594.199097	0.505502
358.005646	593.641663	0.507002
358.895691	593.085083	0.508502
359.784882	592.529358	0.510002
360.673248	591.974487	0.511502
361.560791	591.420471	0.513002
362.447510	590.867249	0.514502
363.333405	590.314880	0.516002
364.218445	589.763367	0.517502
365.102692	589.212708	0.519002
365.986084	588.662842	0.520502
366.868652	588.113831	0.522002
367.750427	587.565613	0.523502
368.631348	587.018311	0.525002
369.511475	586.471741	0.526502
370.390778	585.926025	0.528002
371.269257	585.381104	0.529502
